Date,Year,Month,Day,Quarter,Decade,Newspaper_Code,Newspaper_Name,Region,Publisher_Type,Administrative_Level,Province,Publication_Type,Pages_In_Issue,Has_Missing_Pages,Has_Duplicate_Pages,Primary_Library,All_Libraries,Num_Libraries,Estimated_Frequency,Avg_Gap_Days,Is_Complete_Issue,Completeness_Pct
1964-06-06,1964,6,6,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-07,1964,6,7,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-09,1964,6,9,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-10,1964,6,10,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-11,1964,6,11,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-12,1964,6,12,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-13,1964,6,13,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-14,1964,6,14,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-16,1964,6,16,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-17,1964,6,17,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-18,1964,6,18,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-19,1964,6,19,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-20,1964,6,20,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-21,1964,6,21,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-23,1964,6,23,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-24,1964,6,24,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-25,1964,6,25,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-26,1964,6,26,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-27,1964,6,27,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-28,1964,6,28,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-06-30,1964,6,30,Q2,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-01,1964,7,1,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-02,1964,7,2,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-03,1964,7,3,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-04,1964,7,4,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-05,1964,7,5,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-07,1964,7,7,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-08,1964,7,8,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-09,1964,7,9,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-10,1964,7,10,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-11,1964,7,11,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-12,1964,7,12,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-14,1964,7,14,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,10,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-15,1964,7,15,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,2,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-16,1964,7,16,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-17,1964,7,17,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-18,1964,7,18,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-19,1964,7,19,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-21,1964,7,21,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-22,1964,7,22,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-23,1964,7,23,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-24,1964,7,24,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-25,1964,7,25,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,6,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-26,1964,7,26,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,2,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-28,1964,7,28,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-29,1964,7,29,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-30,1964,7,30,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-07-31,1964,7,31,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,6,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-01,1964,8,1,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-02,1964,8,2,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-04,1964,8,4,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-05,1964,8,5,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-06,1964,8,6,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-07,1964,8,7,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-08,1964,8,8,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-09,1964,8,9,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-10,1964,8,10,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-11,1964,8,11,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-12,1964,8,12,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-13,1964,8,13,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,8,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-14,1964,8,14,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-15,1964,8,15,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
1964-08-16,1964,8,16,Q3,1960s,TID,Tibet Daily (bod ljongs nyin re'i gsar 'gyur),PRC,State,Provincial,TAR,General,4,No,No,SB,SB,1,2-3x per week,1.6,Yes,100.0
